"station.id","station.name","latitude","longitude","year"
3151,"E 81 St & York Ave",40.7728384,-73.94989233,2015
3153,"E 71 St & 2 Ave",40.7681754674225,-73.9591026306152,2015
3154,"E 77 St & 3 Ave",40.77314236,-73.95856158,2015
3155,"Lexington Ave & E 63 St",40.76440023,-73.96648977,2015
3156,"E 72 St & York Ave",40.76663814,-73.95348296,2015
3157,"East End Ave & E 86 St",40.77518615,-73.94446054,2015
3158,"W 63 St & Broadway",40.77163851,-73.98261428,2015
3159,"W 67 St & Broadway",40.77492513,-73.98266566,2015
3160,"Central Park West & W 76 St",40.77896784,-73.97374737,2015
3161,"W 76 St & Columbus Ave",40.7801839724239,-73.9772853255272,2015
3162,"W 78 St & Broadway",40.78339981,-73.98093133,2015
3163,"Central Park West & W 68 St",40.7734066,-73.97782542,2015
3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,2015
3165,"Central Park West & W 72 St",40.7757937668367,-73.9762057363987,2015
3166,"Riverside Dr & W 72 St",40.7805779901033,-73.9856243133545,2015
3167,"Amsterdam Ave & W 73 St",40.7796680900731,-73.9809304475784,2015
3168,"Central Park West & W 85 St",40.78472675,-73.96961715,2015
3169,"Riverside Dr & W 82 St",40.78720869,-73.98128127,2015
3170,"W 84 St & Columbus Ave",40.78499979,-73.97283406,2015
3171,"Amsterdam Ave & W 82 St",40.78524672,-73.97667321,2015
3172,"W 74 St & Columbus Ave",40.7785669,-73.97754961,2015
3173,"Riverside Blvd & W 67 St",40.777507027548,-73.9888858795166,2015
3175,"W 70 St & Amsterdam Ave",40.77748046,-73.98288594,2015
3176,"W 64 St & West End Ave",40.77452835,-73.98753759,2015
3177,"W 84 St & Broadway",40.7867947,-73.977112,2015
3178,"Riverside Dr & W 78 St",40.78414472,-73.98362492,2015
3179,"Park Ave & Marcus Garvey Blvd",40.698617,-73.941342,2015
3180,"Brooklyn Bridge Park - Pier 2",40.69878,-73.99712,2015
3221,"47 Ave & 31 St",40.743,-73.93561,2015
3222,"Hanson Pl & St Felix St",40.6851595998918,-73.9771136641502,2015
3223,"E 55 St & 3 Ave",40.7589965596051,-73.9686539769173,2015
3224,"W 13 St & Hudson St",40.7399735410341,-74.0051387250423,2015
3226,"W 82 St & Central Park West",40.78275,-73.97137,2015
3229,"Marcy Ave & MacDonough St",40.6806176845545,-73.9462494850159,2015
3230,"Penn Station Valet",40.7512835969623,-73.9969244599342,2015
3231,"E 67 St & Park Ave",40.7678008014813,-73.9659208059311,2015
3232,"Bond St & Fulton St",40.6896218879033,-73.9830426871777,2015
3233,"E 48 St & 5 Ave",40.7572456791173,-73.978059142828,2015
3234,"E 40 St & Madison Ave",40.7515936845111,-73.9804315567017,2015
3235,"E 41 St & Madison Ave",40.752165280622,-73.9799219369888,2015
3236,"PABT Valet",40.7589848139963,-73.9937996864319,2015
3237,"21 St & 41 Ave",40.7538334343762,-73.942676782608,2015
3238,"E 80 St & 2 Ave",40.7739139023812,-73.9543953537941,2015
3241,"Monroe St & Tompkins Ave",40.686203,-73.944694,2015
3242,"Schermerhorn St & Court St",40.6910292567797,-73.991833627224,2015
3243,"E 58 St & 1 Ave",40.7589238637769,-73.9622622728348,2015
3244,"University Pl & E 8 St",40.7314372408523,-73.9949034154415,2015
3246,"Montague St & Clinton St",40.69428,-73.9923,2015
