index,tripduration,starttime,stoptime,start.station.id,start.station.name,start.station.latitude,start.station.longitude,end.station.id,end.station.name,end.station.latitude,end.station.longitude,bikeid,usertype,birth.year,gender,date,count
7319,659,3/31/2016 6:30,3/31/2016 6:41,295,Pike St & E Broadway,40.71406667,-73.99293911,534,Water - Whitehall Plaza,40.70255065,-74.0127234,20684,Subscriber,1987,2,3/31/2016,1
7320,1106,3/31/2016 7:26,3/31/2016 7:45,295,Pike St & E Broadway,40.71406667,-73.99293911,461,E 20 St & 2 Ave,40.73587678,-73.98205027,16857,Subscriber,1990,2,3/31/2016,1
7321,1075,3/31/2016 7:36,3/31/2016 7:54,295,Pike St & E Broadway,40.71406667,-73.99293911,459,W 20 St & 11 Ave,40.746745,-74.007756,19255,Subscriber,1991,1,3/31/2016,1
7322,1054,3/31/2016 8:05,3/31/2016 8:23,295,Pike St & E Broadway,40.71406667,-73.99293911,527,E 33 St & 2 Ave,40.744023,-73.976056,14555,Subscriber,1976,1,3/31/2016,1
7323,293,3/31/2016 8:08,3/31/2016 8:13,295,Pike St & E Broadway,40.71406667,-73.99293911,307,Canal St & Rutgers St,40.71427487,-73.98990025,14627,Subscriber,1966,1,3/31/2016,1
7324,1391,3/31/2016 8:31,3/31/2016 8:54,295,Pike St & E Broadway,40.71406667,-73.99293911,517,Pershing Square South,40.751581,-73.97791,15525,Subscriber,1988,1,3/31/2016,1
7325,775,3/31/2016 8:31,3/31/2016 8:44,295,Pike St & E Broadway,40.71406667,-73.99293911,259,South St & Whitehall St,40.70122128,-74.01234218,21676,Subscriber,1990,2,3/31/2016,1
7326,239,3/31/2016 8:40,3/31/2016 8:44,295,Pike St & E Broadway,40.71406667,-73.99293911,401,Allen St & Rivington St,40.72019576,-73.98997825,16047,Subscriber,1962,1,3/31/2016,1
7327,1056,3/31/2016 8:44,3/31/2016 9:01,295,Pike St & E Broadway,40.71406667,-73.99293911,545,E 23 St & 1 Ave,40.736502,-73.97809472,19107,Subscriber,1977,1,3/31/2016,1
7328,694,3/31/2016 8:48,3/31/2016 9:00,295,Pike St & E Broadway,40.71406667,-73.99293911,259,South St & Whitehall St,40.70122128,-74.01234218,17079,Subscriber,1986,1,3/31/2016,1
7329,1873,3/31/2016 8:49,3/31/2016 9:20,295,Pike St & E Broadway,40.71406667,-73.99293911,440,E 45 St & 3 Ave,40.75255434,-73.97282625,18721,Subscriber,1991,1,3/31/2016,1
